2,0,309,16.949,14.7436,0.72994,1.56714,0.211155,0.416554,741.307,341.33,204.5,,0.72994,1.56714,,,,,,,,
2,0,310,17.0103,14.8592,0.770227,1.63497,0.224659,0.43814,741.326,341.123,195,,0.770227,1.63497,,,,,,,,
2,0,311,17.0551,14.9439,0.791856,1.66814,0.229851,0.44432,741.422,340.946,209,,0.791856,1.66814,,,,,,,,
2,0,312,17.0781,14.9628,0.789174,1.62882,0.224258,0.418447,741.64,340.431,203.5,,0.789174,1.62882,,,,,,,,
2,0,313,17.1403,15.0928,0.829352,1.71156,0.237784,0.44714,741.413,341.554,201,,0.829352,1.71156,,,,,,,,
2,0,314,17.2001,15.2153,0.86579,1.784,0.249465,0.470858,741.312,341.793,192,,0.86579,1.784,,,,,,,,
2,0,315,17.2503,15.3181,0.890496,1.83236,0.255707,0.483421,741.312,341.793,192,,0.890496,1.83236,,,,,,,,
2,0,316,17.2995,15.4038,0.913277,1.85962,0.260992,0.486247,741.454,341.804,196,,0.913277,1.85962,,,,,,,,
2,0,317,17.3553,15.5139,0.942715,1.91373,0.269233,0.501269,741.705,342.148,185.5,,0.942715,1.91373,,,,,,,,
2,0,318,17.4092,15.6187,0.969061,1.95996,0.275937,0.512457,741.683,342.286,203.5,,0.969061,1.95996,,,,,,,,
2,0,319,17.4391,15.6658,0.966494,1.93729,0.269236,0.491777,741.937,341.951,185,,0.966494,1.93729,,,,,,,,
2,0,320,17.4631,15.7027,0.956762,1.90267,0.259329,0.465893,741.812,341.951,195,,0.956762,1.90267,,,,,,,,
2,0,321,17.4895,15.7441,0.949812,1.87374,0.250872,0.443074,741.895,342.025,194.5,,0.949812,1.87374,,,,,,,,
2,0,322,17.4802,15.7225,0.900461,1.7702,0.222803,0.385868,741.919,341.46,166,,0.900461,1.7702,,,,,,,,
2,0,323,17.5007,15.7541,0.887626,1.73231,0.212275,0.360313,742.356,342.007,180.5,,0.887626,1.73231,,,,,,,,
2,0,324,17.5849,15.8991,0.951315,1.83119,0.237818,0.399343,742.88,343.328,204,,0.951315,1.83119,,,,,,,,
2,0,325,17.6708,16.0609,1.01511,1.94728,0.262967,0.44579,743.074,343.622,179.5,,1.01511,1.94728,,,,,,,,
2,0,326,17.7581,16.21,1.07854,2.04423,0.287499,0.48239,743.39,343.782,186.5,,1.07854,2.04423,,,,,,,,
2,0,327,17.8311,16.3343,1.1226,2.1078,0.30243,0.502541,743.248,343.776,182,,1.1226,2.1078,,,,,,,,
2,0,328,17.8919,16.4371,1.14999,2.14272,0.309187,0.508743,743.105,343.874,172,,1.14999,2.14272,,,,,,,,
2,0,329,17.9036,16.4531,1.11609,2.06959,0.286678,0.463463,742.948,343.168,189,,1.11609,2.06959,,,,,,,,
2,0,330,17.9038,16.4217,1.06866,1.93966,0.258144,0.391964,743.581,342.753,169,,1.06866,1.93966,,,,,,,,
2,0,331,17.9094,16.4042,1.02916,1.83043,0.233931,0.331687,743.643,342.934,171,,1.02916,1.83043,,,,,,,,
2,0,332,17.9044,16.3715,0.977438,1.7053,0.204333,0.264947,743.655,342.698,175,,0.977438,1.7053,,,,,,,,
2,0,333,17.8981,16.3396,0.925389,1.5847,0.175142,0.201652,743.655,342.698,175,,0.925389,1.5847,,,,,,,,
2,0,334,17.9138,16.3497,0.902276,1.52004,0.160397,0.166418,744.032,343.113,177,,0.902276,1.52004,,,,,,,,
2,0,335,17.9564,16.4237,0.913169,1.53696,0.16228,0.171073,744.111,343.799,185,,0.913169,1.53696,,,,,,,,
2,0,336,18.0219,16.5251,0.952391,1.58747,0.17776,0.1918,744.238,344.329,208,,0.952391,1.58747,,,,,4.33285,#NAME?,,
2,0,337,18.084,16.6362,0.985794,1.64836,0.190132,0.21712,744.536,344.493,185.5,,0.985794,1.64836,,,,,1.302030329,0.945906587,,1.609354606
2,0,338,18.1274,16.7003,0.994557,1.64806,0.190371,0.212423,744.562,344.254,192,,0.994557,1.64806,,,,,,,,
2,0,339,18.1626,16.7517,0.992452,1.63147,0.185357,0.199949,744.533,344.333,192,,0.992452,1.63147,,,,,,,,
2,0,340,18.1906,16.7782,0.981268,1.58394,0.176053,0.172764,744.875,344.137,191.5,,0.981268,1.58394,,,,,,,,
2,0,341,18.2437,16.8527,1.0019,1.59833,0.182334,0.176093,745.516,344.779,188.5,,1.0019,1.59833,,,,,,,,
2,0,342,18.2872,16.8991,1.00944,1.57657,0.182144,0.161844,745.557,344.616,172.5,,1.00944,1.57657,,,,,,,,
2,0,343,18.3534,17.0046,1.04549,1.63018,0.195783,0.184423,745.79,345.272,172,,1.04549,1.63018,,,,,,,,
2,0,344,18.486,17.2438,1.16434,1.85163,0.249321,0.287981,746.499,346.824,210.5,,1.16434,1.85163,,,,,,,,
2,0,345,18.5974,17.4452,1.25208,2.01726,0.286655,0.362319,746.517,346.848,212.5,,1.25208,2.01726,,,,,,,,
2,0,346,18.6904,17.5858,1.31325,2.0999,0.310321,0.39482,747.025,346.652,202,,1.31325,2.0999,,,,,,,,
2,0,347,18.7597,17.702,1.3419,2.14826,0.317693,0.409985,747.018,346.576,190.5,,1.3419,2.14826,,,,,,,,
2,0,348,18.7695,17.6859,1.29348,2.02608,0.28742,0.341878,747.233,345.439,195,,1.29348,2.02608,,,,,,,,
2,0,349,18.7518,17.5703,1.21125,1.78077,0.241313,0.215248,748.14,344.542,201.5,,1.21125,1.78077,,,,,,,,
2,0,350,18.7339,17.467,1.13144,1.55918,0.197338,0.102784,748.245,344.556,196.5,,1.13144,1.55918,,,,,,,,
2,0,351,18.7161,17.3745,1.05418,1.35887,0.155519,0.0030198,748.274,344.514,194.5,,1.05418,1.35887,,,,,,,,
2,0,352,18.7375,17.3752,1.02961,1.28441,0.140247,-0.0333341,748.194,345.379,197.5,,1.02961,1.28441,,,,,,,,
2,0,353,18.6753,17.2194,0.898675,1.01225,0.0734337,-0.165332,747.952,343.833,163.5,,0.898675,1.01225,,,,,,,,
2,0,354,18.6981,17.222,0.880937,0.952314,0.0632247,-0.191059,748.708,345.247,181.5,,0.880937,0.952314,,,,,,,,
2,0,355,18.6999,17.1936,0.836817,0.854865,0.0403555,-0.234554,748.672,344.94,169.5,,0.836817,0.854865,,,,,,,,
2,0,356,18.7385,17.2363,0.841422,0.852012,0.0417467,-0.230969,748.98,345.719,172.5,,0.841422,0.852012,,,,,,,,
2,0,357,18.7696,17.2703,0.836147,0.83834,0.0382851,-0.232741,748.98,345.719,172.5,,0.836147,0.83834,,,,,,,,
2,0,358,18.8256,17.3666,0.862937,0.905227,0.0505557,-0.195134,749.561,346.339,185,,0.862937,0.905227,,,,,,,,
2,0,359,18.8558,17.3907,0.85573,0.877439,0.0459613,-0.204563,750.194,345.789,194.5,,0.85573,0.877439,,,,,,,,
2,0,360,18.9032,17.4506,0.87073,0.896711,0.052314,-0.190802,750.281,346.249,175.5,,0.87073,0.896711,,,,,,,,
2,0,361,18.926,17.4296,0.853646,0.8116,0.0428534,-0.228342,751.201,345.647,183,,0.853646,0.8116,,,,,,,,
2,0,362,18.9984,17.5346,0.900805,0.89151,0.0649946,-0.184428,751.263,346.803,167,,0.900805,0.89151,,,,,,,,
2,0,363,18.9956,17.4686,0.84958,0.749063,0.0385688,-0.250151,751.614,345.277,177.5,,0.84958,0.749063,,,,,,,,
2,0,364,19.0853,17.6189,0.918978,0.889781,0.0716838,-0.176023,751.688,347.432,164.5,,0.918978,0.889781,,,,,,,,
2,0,365,19.1835,17.787,0.996953,1.04878,0.108294,-0.094519,752.073,347.879,179.5,,0.996953,1.04878,,,,,,,,
2,0,366,19.2262,17.8028,1.00067,1.00638,0.107809,-0.11325,752.928,346.649,194.5,,1.00067,1.00638,,,,,,,,
2,0,367,19.3154,17.9252,1.06403,1.10272,0.136511,-0.0637076,753.459,347.766,161.5,,1.06403,1.10272,,,,,,,,
2,0,368,19.3738,17.9713,1.08537,1.09775,0.144049,-0.0647833,754.411,347.206,176.5,,1.08537,1.09775,,,,,,,,
2,0,369,19.4214,18.008,1.09194,1.08079,0.1442,-0.0717053,754.411,347.206,176.5,,1.09194,1.08079,,,,,,,,
2,0,370,19.4518,17.9807,1.0761,0.982148,0.13338,-0.118454,755.136,346.689,163.5,,1.0761,0.982148,,,,,,,,
2,0,371,19.5461,18.0802,1.14291,1.0503,0.163241,-0.0825757,756.214,348.081,201,,1.14291,1.0503,,,,,,,,
2,0,372,19.648,18.1767,1.21696,1.11224,0.196011,-0.0505008,757.158,348.266,215.5,,1.21696,1.11224,,,,,,,,
2,0,373,19.7405,18.2566,1.27618,1.1506,0.22083,-0.0306493,758.013,348.224,177,,1.27618,1.1506,,,,,,,,
2,0,374,19.8719,18.4058,1.38337,1.27709,0.268604,0.0319251,759.26,349.184,172,,1.38337,1.27709,,,,,,,,
2,0,375,19.9817,18.5306,1.45859,1.36764,0.299712,0.075582,759.26,349.184,172,,1.45859,1.36764,,,,,,,,
2,0,376,20.0805,18.6203,1.51685,1.40978,0.32186,0.0946042,760.266,349.044,188.5,,1.51685,1.40978,,,,,,,,
2,0,377,20.2013,18.7218,1.60109,1.4655,0.356258,0.119873,761.771,349.439,197,,1.60109,1.4655,,,,,,,,
2,0,378,20.3722,18.9171,1.74666,1.64004,0.419955,0.202788,763.532,350.592,206.5,,1.74666,1.64004,,,,,,,,
2,0,379,20.5623,19.1226,1.91147,1.82158,0.49172,0.287377,765.371,351.194,250.5,,1.91147,1.82158,,,,,,,,
2,0,380,20.69,19.183,1.98961,1.80948,0.519518,0.275332,766.846,350.012,239.5,,1.98961,1.80948,,,,,,,,
2,0,381,20.7796,19.1748,2.01561,1.70917,0.521191,0.220338,767.312,349.422,245.5,,2.01561,1.70917,,,,,,,,
2,0,382,20.8995,19.2477,2.07922,1.71664,0.541247,0.219305,768.39,350.286,254,,2.07922,1.71664,,,,,,,,
2,0,383,20.9981,19.2503,2.11261,1.63311,0.546073,0.173724,769.674,349.771,208,,2.11261,1.63311,,,,,,,,
2,0,384,21.1411,19.3466,2.2017,1.67301,0.578082,0.189566,771.223,350.852,198.5,,2.2017,1.67301,,,,,,,,
2,0,385,21.2751,19.4112,2.27534,1.67061,0.601841,0.184353,772.854,350.704,182.5,,2.27534,1.67061,,,,,,,,
2,0,386,21.4167,19.4768,2.35581,1.66922,0.628443,0.179748,774.6,350.951,220.5,,2.35581,1.66922,,,,,,,,
2,0,387,21.5412,19.543,2.41083,1.66865,0.642011,0.175641,774.562,351.138,218.5,,2.41083,1.66865,,,,,,,,
2,0,388,21.6509,19.5679,2.44427,1.61468,0.644718,0.14546,775.99,350.926,219.5,,2.44427,1.61468,,,,,,,,
2,0,389,21.7243,19.4736,2.42909,1.40876,0.623548,0.0414839,777.992,349.726,213.5,,2.42909,1.40876,,,,,,,,
2,0,390,21.8294,19.4451,2.45477,1.29486,0.622846,-0.0151953,780.013,350.31,221.5,,2.45477,1.29486,,,,,,,,
2,0,391,21.938,19.4034,2.48355,1.16786,0.623683,-0.07709,781.986,350.323,207.5,,2.48355,1.16786,,,,,,,,
2,0,392,22.0732,19.4065,2.54501,1.10306,0.640506,-0.107194,784.233,350.786,205,,2.54501,1.10306,,,,,,,,
2,0,393,22.1839,19.406,2.57211,1.03616,0.640138,-0.137687,784.233,350.786,205,,2.57211,1.03616,,,,,,,,
2,0,394,22.2813,19.3888,2.5806,0.950015,0.630663,-0.17696,785.221,350.627,202,,2.5806,0.950015,,,,,,,,
2,0,395,22.328,19.2035,2.52283,0.650322,0.588925,-0.320021,787.346,349.038,203,,2.52283,0.650322,,,,,,,,
2,0,396,22.3628,18.9724,2.45111,0.302375,0.541242,-0.483679,789.532,348.331,212,,2.45111,0.302375,,,,,,,,
2,0,397,22.4267,18.7725,2.41899,0.00729287,0.513977,-0.61795,792.232,348.426,235,,2.41899,0.00729287,,,,,,,,
2,0,398,22.4606,18.502,2.34882,-0.367949,0.468644,-0.788638,793.979,347.474,233.5,,2.34882,0.367949,,,,,,,,
2,0,399,22.4846,18.2696,2.26786,-0.68041,0.418996,-0.924932,793.979,347.474,233.5,,2.26786,0.68041,,,,,,,,
2,0,400,22.5159,18.0282,2.1988,-0.992537,0.376234,-1.05816,796.013,347.101,249,,2.1988,0.992537,,,,,,,,
2,0,401,22.6244,17.9616,2.23131,-1.06751,0.384148,-1.07235,798.262,348.555,222.5,,2.23131,1.06751,,,,,,,,
2,0,402,22.7596,17.9611,2.29685,-1.05369,0.408076,-1.04273,799.931,349.273,212.5,,2.29685,1.05369,,,,,,,,
2,0,403,22.9099,18.0172,2.37903,-0.966308,0.439647,-0.977707,801.568,349.777,200.5,,2.37903,0.966308,,,,,,,,
2,0,404,23.0492,18.0379,2.44386,-0.926732,0.462047,-0.937487,803.431,349.53,208.5,,2.44386,0.926732,,,,,,,,
2,0,405,23.2026,18.0842,2.52421,-0.854724,0.491574,-0.882232,805.32,349.944,227,,2.52421,0.854724,,,,,,,,
2,0,406,23.3365,18.1243,2.57615,-0.792325,0.506551,-0.832863,805.314,350.005,227,,2.57615,0.792325,,,,,,,,
2,0,407,23.4221,18.0752,2.56354,-0.846391,0.489581,-0.841611,806.31,349.033,237,,2.56354,0.846391,,,,,,,,
2,0,408,23.4585,17.8659,2.48738,-1.10448,0.441836,-0.950142,808.644,347.432,166.5,,2.48738,1.10448,,,,,,,,
2,0,409,23.5392,17.7433,2.47071,-1.2408,0.424254,-0.996695,811.025,348.057,228.5,,2.47071,1.2408,,,,,,,,
2,0,410,23.603,17.5695,2.43231,-1.43747,0.396399,-1.07183,812.91,347.448,213.5,,2.43231,1.43747,,,,,,,,
2,0,411,23.6994,17.4361,2.437,-1.57425,0.390254,-1.11602,815.46,347.662,213,,2.437,1.57425,,,,,,,,
2,0,412,23.7687,17.3095,2.40625,-1.69633,0.366873,-1.15206,815.301,347.479,212,,2.40625,1.69633,,,,,,,,
2,0,413,23.8384,17.2031,2.37677,-1.78712,0.344611,-1.17201,816.749,347.504,232,,2.37677,1.78712,,,,,,,,
2,0,414,23.8771,17.0163,2.30793,-1.97739,0.303534,-1.24027,817.973,346.537,203.5,,2.30793,1.97739,,,,,,,,
2,0,415,23.8892,16.7469,2.20696,-2.26637,0.247595,-1.35545,819.865,345.464,212.5,,2.20696,2.26637,,,,,,,,
2,0,416,23.9023,16.4771,2.11057,-2.5445,0.195086,-1.46286,821.419,345.149,228.5,,2.11057,2.5445,,,,,,,,
2,0,417,23.9321,16.2634,2.03892,-2.73921,0.155821,-1.5271,822.964,345.271,238.5,,2.03892,2.73921,,,,,,,,
2,0,418,23.9528,16.0842,1.95782,-2.88123,0.112762,-1.56416,822.964,345.271,238.5,,1.95782,2.88123,,,,,,,,
2,0,419,23.9736,15.921,1.87963,-2.99636,0.0720448,-1.58725,823.929,345.152,245.5,,1.87963,2.99636,,,,,,,,
2,0,420,24.0261,15.8135,1.84498,-3.03402,0.053534,-1.57189,825.293,345.558,224,,1.84498,3.03402,,,,,,,,
2,0,421,24.098,15.768,1.83648,-2.98901,0.0482256,-1.51634,826.289,346.036,207,,1.83648,2.98901,,,,,,,,
2,0,422,24.1707,15.7616,1.82937,-2.89369,0.0437135,-1.43733,827.329,346.21,212,,1.82937,2.89369,,,,,,,,
2,0,423,24.2836,15.8447,1.87418,-2.68508,0.0647394,-1.30448,828.756,347.112,234,,1.87418,2.68508,,,,,,,,
2,0,424,24.3678,15.8922,1.88045,-2.52832,0.0664339,-1.19988,828.931,346.925,233.5,,1.88045,2.52832,,,,,,,,
2,0,425,24.4196,15.8812,1.84463,-2.4515,0.0474679,-1.13667,829.549,346.317,238.5,,1.84463,2.4515,,,,,,,,
2,0,426,24.4358,15.7639,1.7641,-2.51334,0.00699577,-1.14276,830.123,345.275,238.5,,1.7641,2.51334,,,,,,,,
2,0,427,24.4373,15.6255,1.66746,-2.59909,-0.0405099,-1.16043,830.795,344.9,206.5,,1.66746,2.59909,,,,,,,,
2,0,428,24.4737,15.5673,1.61907,-2.57754,-0.0633566,-1.12515,832.192,345.482,227,,1.61907,2.57754,,,,,,,,
2,0,429,24.5005,15.5217,1.56027,-2.53933,-0.0908238,-1.08245,832.36,345.407,219,,1.56027,2.53933,,,,,,,,
2,0,430,24.5194,15.487,1.49329,-2.48743,-0.121711,-1.03396,832.36,345.407,219,,1.49329,2.48743,,,,,,,,
2,0,431,24.5473,15.4756,1.44035,-2.40637,-0.145058,-0.972208,832.969,345.673,206,,1.44035,2.40637,,,,,,,,
2,0,432,24.5279,15.3722,1.32843,-2.44591,-0.196808,-0.970868,832.951,344.59,221.5,,1.32843,2.44591,,,,,,,,
2,0,432,24.5279,15.3722,1.32843,-2.44591,-0.196808,-0.970868,832.951,344.59,221.5,,1.32843,2.44591,,,,,,,,
2,0,432,24.5279,15.3722,1.32843,-2.44591,-0.196808,-0.970868,832.951,344.59,221.5,,1.32843,2.44591,,,,,,,,
2,0,432,24.5279,15.3722,1.32843,-2.44591,-0.196808,-0.970868,832.951,344.59,221.5,,1.32843,2.44591,,,,,,,,
2,0,432,24.5279,15.3722,1.32843,-2.44591,-0.196808,-0.970868,832.951,344.59,221.5,,1.32843,2.44591,,,,,,,,
2,0,432,24.5279,15.3722,1.32843,-2.44591,-0.196808,-0.970868,832.951,344.59,221.5,,1.32843,2.44591,,,,,,,,
2,0,432,24.5279,15.3722,1.32843,-2.44591,-0.196808,-0.970868,832.951,344.59,221.5,,1.32843,2.44591,,,,,,,,
2,0,432,24.5279,15.3722,1.32843,-2.44591,-0.196808,-0.970868,832.951,344.59,221.5,,1.32843,2.44591,,,,,,,,
2,0,432,24.5279,15.3722,1.32843,-2.44591,-0.196808,-0.970868,832.951,344.59,221.5,,1.32843,2.44591,,,,,,,,
2,0,432,24.5279,15.3722,1.32843,-2.44591,-0.196808,-0.970868,832.951,344.59,221.5,,1.32843,2.44591,,,,,,,,
1,0,270,18.9453,8.95833,0,0,0,0,797.358,331.837,183.5,,0,0,,,,,,,,
1,0,270,18.9453,8.95833,0,0,0,0,797.358,331.837,183.5,,0,0,,,,,,,,
1,0,271,18.9408,8.9396,-9.82E-05,-0.000407201,-2.13E-06,-8.84E-06,798.087,331.13,160,,9.81645E-05,0.000407201,,,,,,,,
1,0,272,18.9389,8.90979,-0.000182668,-0.00171921,-5.19E-06,-5.64E-05,799.334,331.074,143.5,,0.000182668,0.00171921,,,,,,,,
1,0,273,18.9366,8.87392,-0.000337004,-0.00411646,-1.30E-05,-0.000178333,799.334,331.074,143.5,,0.000337004,0.00411646,,,,,,,,
1,0,274,18.9144,8.79943,-0.00234284,-0.0108502,-0.000144757,-0.000620138,798.92,330.352,141,,0.00234284,0.0108502,,,,,,,,
1,0,275,18.9395,8.81403,0.000543476,-0.00914454,8.83E-05,-0.000480553,800.325,331.918,167,,0.000543476,0.00914454,,,,,,,,
1,0,276,18.9238,8.72011,-0.00165171,-0.0222863,-0.000121796,-0.00173403,800.569,330.324,164.5,,0.00165171,0.0222863,,,,,,,,
1,0,277,18.9655,8.7536,0.00530489,-0.0166201,0.000647933,-0.00109923,801.581,332.111,181,,0.00530489,0.0166201,,,,,,,,
1,0,278,19.0282,8.82651,0.0174304,-0.0023945,0.00216751,0.000693706,802.313,332.683,184,,0.0174304,0.0023945,,,,,,,,
1,0,279,19.0913,8.90296,0.0313637,0.0146341,0.00411376,0.00308426,802.259,332.842,174.5,,0.0313637,0.0146341,,,,,,,,
1,0,280,19.1341,8.92854,0.0419528,0.0210329,0.0057333,0.00405888,802.724,332.211,150,,0.0419528,0.0210329,,,,,,,,
1,0,281,19.1264,8.79567,0.039542,-0.0164018,0.0052801,-0.00234904,803.965,330.371,165.5,,0.039542,0.0164018,,,,,,,,
1,0,282,19.1195,8.66642,0.0370701,-0.0565812,0.00478037,-0.00976261,804.209,330.25,172.5,,0.0370701,0.0565812,,,,,,,,
1,0,283,19.1132,8.52174,0.0345711,-0.105807,0.00424077,-0.019491,805.124,329.959,203.5,,0.0345711,0.105807,,,,,,,,
1,0,284,19.1351,8.4416,0.0424,-0.134973,0.00587233,-0.025535,805.836,330.525,192.5,,0.0424,0.134973,,,,,,,,
1,0,285,19.1546,8.37042,0.0498179,-0.162673,0.00749946,-0.0315755,805.843,330.489,192.5,,0.0498179,0.162673,,,,,,,,
1,0,286,19.2172,8.41855,0.0767514,-0.139753,0.0139001,-0.0257318,806.423,331.72,188,,0.0767514,0.139753,,,,,,,,
1,0,287,19.3246,8.55362,0.126485,-0.0741863,0.0263563,-0.0088243,807.377,332.874,201.5,,0.126485,0.0741863,,,,,,,,
1,0,288,19.3961,8.57976,0.160945,-0.0597363,0.0352214,-0.00487698,808.514,331.831,187,,0.160945,0.0597363,,,,,,,,
1,0,289,19.4887,8.66606,0.20847,-0.0121597,0.0480182,0.00841918,809.369,332.502,175.5,,0.20847,0.0121597,,,,,,,,
1,0,290,19.5223,8.58258,0.224517,-0.0590662,0.052065,-0.00528511,810.416,330.819,151,,0.224517,0.0590662,,,,,,,,
1,0,291,19.5517,8.50901,0.238559,-0.102015,0.0556115,-0.018148,810.416,330.819,151,,0.238559,0.102015,,,,,,,,
1,0,292,19.565,8.3898,0.242831,-0.175466,0.0561896,-0.0408078,810.885,330.259,167,,0.242831,0.175466,,,,,,,,
1,0,293,19.6509,8.4393,0.295233,-0.13928,0.0722826,-0.0285798,812.02,331.884,138.5,,0.295233,0.13928,,,,,,,,
1,0,294,19.7824,8.58333,0.380783,-0.0362889,0.0996357,0.00601798,813.341,332.956,164.5,,0.380783,0.0362889,,,,,,,,
1,0,295,19.828,8.5187,0.406066,-0.0816723,0.106785,-0.00955932,813.73,331.016,130,,0.406066,0.0816723,,,,,,,,
1,0,296,19.9252,8.56441,0.470445,-0.0450052,0.127703,0.00342555,815.211,332.06,155.5,,0.470445,0.0450052,,,,,,,,
1,0,297,20.0098,8.60467,0.526031,-0.0119137,0.145645,0.015239,815.262,332.095,157.5,,0.526031,0.0119137,,,,,,,,
1,0,298,20.103,8.62845,0.589025,0.00836305,0.166418,0.0224298,817.081,332.04,145,,0.589025,0.00836305,,,,,,,,
1,0,299,20.2168,8.70793,0.66968,0.0752722,0.193892,0.0471028,817.735,332.594,154.5,,0.66968,0.0752722,,,,,,,,
1,0,300,20.3622,8.8603,0.777784,0.205337,0.231907,0.0959274,818.938,333.428,176.5,,0.777784,0.205337,,,,,,,,
1,0,301,20.4481,8.8623,0.833658,0.203309,0.249682,0.0935213,819.563,332.189,138,,0.833658,0.203309,,,,,,,,
